@RELATION pacman-data-training


   @ATTRIBUTE posicionpacmanx NUMERIC
   @ATTRIBUTE posicionpacmany NUMERIC
   @ATTRIBUTE fantasmasvivos NUMERIC
   @ATTRIBUTE distanciafantasma1 NUMERIC
   @ATTRIBUTE distanciafantasma2 NUMERIC
   @ATTRIBUTE distanciafantasma3 NUMERIC
   @ATTRIBUTE distanciafantasma4 NUMERIC
   @ATTRIBUTE numerocomidas NUMERIC
   @ATTRIBUTE distanciacomidamascercana NUMERIC
   @ATTRIBUTE score NUMERIC
   @ATTRIBUTE scoreSiguiente NUMERIC
   @ATTRIBUTE movimiento {North,South,East,West,Stop}

   @data
1,17,4,18,18,23,23,0,999999999,-1,-2,South
1,16,4,18,18,21,21,0,999999999,-2,-3,South
1,15,4,17,17,20,20,0,999999999,-3,-4,South
1,14,4,16,16,20,20,0,999999999,-4,-5,South
1,13,4,14,14,20,20,0,999999999,-5,-6,South
1,12,4,13,13,18,18,0,999999999,-6,-7,South
1,11,4,11,11,16,16,0,999999999,-7,-8,South
1,10,4,10,10,14,14,0,999999999,-8,-9,South
1,9,4,9,9,12,12,0,999999999,-9,-10,South
1,8,4,7,7,11,11,0,999999999,-10,-11,South
1,7,4,5,5,10,10,0,999999999,-11,-12,South
1,6,4,4,4,10,10,0,999999999,-12,-13,South
2,6,4,4,4,8,8,0,999999999,-13,-14,East
3,6,4,2,2,8,8,0,999999999,-14,-15,East
3,7,4,2,2,9,9,0,999999999,-15,-16,North
3,8,4,2,2,10,10,0,999999999,-16,-17,North
3,9,4,2,2,11,11,0,999999999,-17,-18,North
3,8,4,2,2,11,11,0,999999999,-18,-19,South
3,9,4,1,1,11,11,0,999999999,-19,180,North
4,9,3,9223372036854775807,9223372036854775807,9,9,0,999999999,180,179,East
4,8,3,9223372036854775807,9223372036854775807,7,7,0,999999999,179,178,South
4,7,3,9223372036854775807,9223372036854775807,7,7,0,999999999,178,177,South
4,6,3,9223372036854775807,9223372036854775807,7,7,0,999999999,177,176,South
5,6,3,9223372036854775807,9223372036854775807,7,7,0,999999999,176,175,East
6,6,3,9223372036854775807,9223372036854775807,7,7,0,999999999,175,174,East
7,6,3,9223372036854775807,9223372036854775807,5,5,0,999999999,174,173,East
