@relation InstanceResultListener

@attribute Key_Dataset {pacman-data-training}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.rules.ZeroR,weka.classifiers.rules.PART,weka.classifiers.bayes.NaiveBayes,weka.classifiers.lazy.IBk,weka.classifiers.functions.SimpleLogistic}
@attribute Key_Scheme_options {'-C 0.25 -M 2','','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-I 0 -M 500 -H 50 -W 0.0'}
@attribute Key_Scheme_version_ID {-217733168393644444,48055541465867954,8121455039782598361,5995231201785697655,-3080186098777067172,7397710626304705059}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 45\nSize of the tree: 89\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 43\nSize of the tree: 85\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 35\nSize of the tree: 69\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 75\nSize of the tree: 149\n','Number of leaves: 68\nSize of the tree: 135\n','Number of leaves: 74\nSize of the tree: 147\n','Number of leaves: 70\nSize of the tree: 139\n','Number of leaves: 67\nSize of the tree: 133\n','Number of leaves: 69\nSize of the tree: 137\n','Number of leaves: 72\nSize of the tree: 143\n','Number of leaves: 65\nSize of the tree: 129\n','Number of leaves: 66\nSize of the tree: 131\n','Number of leaves: 73\nSize of the tree: 145\n','Number of leaves: 76\nSize of the tree: 151\n','Number of leaves: 81\nSize of the tree: 161\n','Number of leaves: 62\nSize of the tree: 123\n','Number of leaves: 71\nSize of the tree: 141\n','Number of leaves: 78\nSize of the tree: 155\n','Number of leaves: 77\nSize of the tree: 153\n','Number of leaves: 64\nSize of the tree: 127\n','Number of leaves: 79\nSize of the tree: 157\n','Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 56\nSize of the tree: 111\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 60\nSize of the tree: 119\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 52\nSize of the tree: 103\n','Number of leaves: 53\nSize of the tree: 105\n','Number of leaves: 54\nSize of the tree: 107\n','Number of leaves: 61\nSize of the tree: 121\n','Number of leaves: 63\nSize of the tree: 125\n','Number of rules: 32\n','Number of rules: 34\n','Number of rules: 35\n','Number of rules: 31\n','Number of rules: 27\n','Number of rules: 30\n','Number of rules: 37\n','Number of rules: 29\n','Number of rules: 36\n','Number of rules: 26\n','Number of rules: 33\n','Number of rules: 28\n','Number of rules: 25\n','Number of rules: 23\n','Number of rules: 38\n','Number of rules: 19\n','Number of rules: 17\n','Number of rules: 22\n','Number of rules: 16\n','Number of rules: 18\n','Number of rules: 20\n','Number of rules: 15\n','Number of rules: 21\n','Number of rules: 14\n','Number of rules: 39\n','Number of rules: 42\n','Number of rules: 41\n','Number of rules: 24\n','Number of rules: 54\n','Number of rules: 52\n','Number of rules: 53\n','Number of rules: 49\n','Number of rules: 60\n','Number of rules: 55\n','Number of rules: 58\n','Number of rules: 50\n','Number of rules: 56\n','Number of rules: 46\n','Number of rules: 59\n','Number of rules: 51\n','Number of rules: 45\n','Number of rules: 48\n','Number of rules: 57\n','Number of rules: 47\n','Number of rules: 40\n','Number of rules: 43\n','Number of rules: 44\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric

@data
pacman-data-training,9,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220315.1257,465,51,41,10,0,80.392157,19.607843,0,0.711538,0.08081,0.271616,29.207247,73.040017,91.573426,82.360429,9.212997,1.795557,1.61491,0.180647,62.912436,1.233577,68.70163,0.846154,11,0.105263,4,0.894737,34,0.153846,2,0.733333,0.846154,0.785714,0.708632,0.888664,0.708431,0.803922,0.086828,0.913172,0.196078,0.779277,0.803922,0.788515,0.71406,0.884971,0.748956,0.625,0.803922,0,0,0,0,0,0,61788,59907,8157,82.352941,20.784314,?,?,?,?,?,?
pacman-data-training,10,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220315.1257,464,52,41,11,0,78.846154,21.153846,0,0.691145,0.087113,0.289539,31.481572,77.850049,93.292272,101.089079,-7.796807,1.794082,1.944021,-0.149939,67.049842,1.28942,71.870735,0.384615,5,0.051282,2,0.948718,37,0.615385,8,0.714286,0.384615,0.5,0.42289,0.633136,0.423187,0.788462,0.093216,0.906784,0.211538,0.797453,0.788462,0.774798,0.704418,0.827188,0.692625,0.796711,0.788462,0,0,0,0,0,0,61663,59782,8282,78.846154,20,?,?,?,?,?,?
pacman-data-training,10,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220315.1257,464,52,41,11,0,78.846154,21.153846,0,0.703934,0.087027,0.289363,31.450608,77.802647,93.292272,98.096055,-4.803782,1.794082,1.886463,-0.09238,68.497805,1.317265,73.422807,0.923077,12,0.153846,6,0.846154,33,0.076923,1,0.666667,0.923077,0.774194,0.70014,0.892505,0.661026,0.788462,0.06256,0.93744,0.211538,0.835684,0.788462,0.789157,0.729266,0.872035,0.72735,0.756976,0.788462,0,0,0,0,0,0,61663,59782,8282,78.846154,20,?,?,?,?,?,?
pacman-data-training,10,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220315.1257,464,52,35,17,0,67.307692,32.692308,0,0.520607,0.132588,0.359767,47.915914,96.732666,93.292272,152.234327,-58.942055,1.794082,2.927583,-1.133501,48.817884,0.938805,52.327897,0.615385,8,0.128205,5,0.871795,34,0.384615,5,0.615385,0.615385,0.615385,0.487179,0.765286,0.476205,0.673077,0.144607,0.855393,0.326923,0.647436,0.673077,0.659502,0.522289,0.783496,0.582823,0.517817,0.673077,0,0,0,0,0,0,61663,59782,8282,67.307692,20,?,?,?,?,?,?
pacman-data-training,10,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220315.1257,464,52,42,10,0,80.769231,19.230769,0,0.722074,0.079226,0.276043,28.631517,74.221377,93.292272,91.180532,2.11174,1.794082,1.753472,0.04061,68.584144,1.318926,73.515354,0.923077,12,0.102564,4,0.897436,35,0.076923,1,0.75,0.923077,0.827586,0.7698,0.914201,0.702214,0.807692,0.083442,0.916558,0.192308,0.820367,0.807692,0.802949,0.730931,0.862766,0.72228,0.773034,0.807692,0,0.008,0,0,0,0,61663,59782,8282,80.769231,20,?,?,?,?,?,?
pacman-data-training,10,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220315.1257,464,52,33,19,0,63.461538,36.538462,0,0.476972,0.147958,0.377878,53.470548,101.602355,93.292272,170.975487,-77.683215,1.794082,3.28799,-1.493908,48.992595,0.942165,52.515169,0.846154,11,0.25641,10,0.74359,29,0.153846,2,0.52381,0.846154,0.647059,0.520447,0.798817,0.505385,0.634615,0.154915,0.845085,0.365385,0.655622,0.634615,0.628071,0.485003,0.730604,0.55811,0.657086,0.634615,0,0,0,0,0,0,61663,59782,8282,63.461538,20.384615,?,?,?,?,?,?
pacman-data-training,10,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220315.1257,464,52,41,11,0,78.846154,21.153846,0,0.689299,0.084282,0.282156,30.458455,75.865031,93.292272,92.753142,0.53913,1.794082,1.783714,0.010368,62.822074,1.208117,67.33899,0.846154,11,0.128205,5,0.871795,34,0.153846,2,0.6875,0.846154,0.758621,0.673575,0.891519,0.659839,0.788462,0.089853,0.910147,0.211538,0.771652,0.788462,0.771306,0.69958,0.866253,0.741651,0.607014,0.788462,0,0,0,0,0,0,61663,59782,8282,80.769231,20.384615,?,?,?,?,?,?
pacman-data-training,10,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220315.1257,465,51,42,9,0,82.352941,17.647059,0,0.744432,0.073017,0.260682,26.555636,70.593833,89.167087,81.355833,7.811254,1.748374,1.595212,0.153162,68.872626,1.350444,77.239964,0.769231,10,0.026316,1,0.973684,37,0.230769,3,0.909091,0.769231,0.833333,0.787184,0.896761,0.834448,0.823529,0.07394,0.92606,0.176471,0.84961,0.823529,0.82496,0.755099,0.880847,0.781537,0.819369,0.823529,0,0,0,0,0,0,61788,59907,8157,82.352941,20.392157,?,?,?,?,?,?
pacman-data-training,10,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220315.1257,465,51,35,16,0,68.627451,31.372549,0,0.551402,0.121015,0.337838,43.953148,91.350655,89.440599,128.274491,-38.833892,1.753737,2.515186,-0.761449,55.397667,1.086229,61.937943,0.714286,10,0.081081,3,0.918919,34,0.285714,4,0.769231,0.714286,0.740741,0.648404,0.834942,0.65104,0.686275,0.128759,0.871241,0.313725,0.704881,0.686275,0.689854,0.553828,0.805104,0.627693,0.662702,0.686275,0,0,0,0,0,0,61788,59907,8157,72.54902,20.784314,?,?,?,?,?,?
pacman-data-training,10,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220315.1257,465,51,43,8,0,84.313725,15.686275,0,0.777535,0.065382,0.249189,23.631074,67.00917,91.573426,71.523923,20.049503,1.795557,1.40243,0.393128,73.649116,1.4441,80.426297,0.846154,11,0.105263,4,0.894737,34,0.153846,2,0.733333,0.846154,0.785714,0.708632,0.876518,0.662179,0.843137,0.057047,0.942953,0.156863,0.856046,0.843137,0.843152,0.780721,0.897896,0.77896,0.844854,0.843137,0,0,0,0,0,0,61788,59907,8157,84.313725,20,?,?,?,?,?,?
pacman-data-training,10,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220315.1257,465,51,36,15,0,70.588235,29.411765,0,0.578512,0.119458,0.341281,43.175629,91.773805,91.573426,135.514535,-43.941109,1.795557,2.657148,-0.86159,52.784595,1.034992,57.641826,0.384615,5,0.026316,1,0.973684,37,0.615385,8,0.833333,0.384615,0.526316,0.48465,0.700405,0.519608,0.705882,0.104286,0.895714,0.294118,0.752101,0.705882,0.704163,0.617953,0.826496,0.648216,0.591421,0.705882,0,0,0,0,0,0,61788,59907,8157,70.588235,20,?,?,?,?,?,?
pacman-data-training,1,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220315.1257,196,22,13,9,0,59.090909,40.909091,0,0.457534,0.176974,0.317482,59.502591,82.442808,43.626999,35.34581,8.281188,1.983045,1.606628,0.376418,22.136833,1.00622,50.741131,0.6,3,0.117647,2,0.882353,15,0.4,2,0.6,0.6,0.6,0.482353,0.882353,0.621818,0.590909,0.129389,0.870611,0.409091,0.621753,0.590909,0.58684,0.465491,0.847473,0.635488,0.59021,0.590909,0,0,0,0,0,0,28179,26282,4532,90.909091,38.181818,?,?,?,?,?,?
pacman-data-training,1,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220315.1257,196,22,13,9,0,59.090909,40.909091,0,0.456044,0.18146,0.328487,61.010947,85.300696,43.626999,42.383522,1.243477,1.983045,1.926524,0.056522,21.65255,0.984207,49.63108,0.6,3,0.176471,3,0.823529,14,0.4,2,0.5,0.6,0.545455,0.398527,0.882353,0.622222,0.590909,0.114602,0.885398,0.409091,0.628788,0.590909,0.599491,0.485146,0.830522,0.651771,0.567133,0.590909,0,0,0,0,0,0,28179,26282,4532,86.363636,36.363636,?,?,?,?,?,?
pacman-data-training,1,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220315.1257,196,22,13,9,0,59.090909,40.909091,0,0.446927,0.18146,0.328487,61.029509,85.329573,43.588961,35.757803,7.831157,1.981316,1.625355,0.355962,21.331982,0.969636,48.938954,0.5,2,0.222222,4,0.777778,14,0.5,2,0.333333,0.5,0.4,0.240563,0.8125,0.395833,0.590909,0.134455,0.865545,0.409091,0.628788,0.590909,0.588636,0.474282,0.83076,0.599026,0.5625,0.590909,0,0,0,0,0,0,28179,26282,4532,90.909091,37.272727,?,?,?,?,?,?
pacman-data-training,1,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220315.1257,196,22,11,11,0,50,50,0,0.322129,0.176974,0.320595,59.520693,83.279345,43.588961,21.681779,21.907182,1.981316,0.985535,0.995781,21.907182,0.995781,50.258556,0.5,2,0.166667,3,0.833333,15,0.5,2,0.4,0.5,0.444444,0.306786,0.833333,0.4,0.5,0.179657,0.820343,0.5,0.493182,0.5,0.476912,0.317137,0.860411,0.642749,0.468254,0.5,0,0,0,0,0,0,28179,26282,4532,100,36.363636,?,?,?,?,?,?
pacman-data-training,1,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220315.1257,196,22,12,10,0,54.545455,45.454545,0,0.376771,0.167918,0.32698,56.474885,84.938069,43.588961,34.831177,8.757784,1.981316,1.583235,0.398081,22.258608,1.011755,51.064783,0.5,2,0.055556,1,0.944444,17,0.5,2,0.666667,0.5,0.571429,0.499512,0.958333,0.833333,0.545455,0.168657,0.831343,0.454545,0.532197,0.545455,0.52868,0.377323,0.864394,0.692429,0.514881,0.545455,0,0,0,0,0,0,28179,26282,4532,90.909091,34.545455,?,?,?,?,?,?
pacman-data-training,1,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220315.1257,196,22,8,14,0,36.363636,63.636364,0,0.139665,0.229506,0.374285,77.188432,97.226298,43.588961,49.113973,-5.525012,1.981316,2.232453,-0.251137,14.327248,0.651239,32.868983,0.5,2,0.166667,3,0.833333,15,0.5,2,0.4,0.5,0.444444,0.306786,0.923611,0.666667,0.363636,0.226627,0.773373,0.636364,0.299174,0.363636,0.315211,0.114865,0.728831,0.459435,0.312092,0.363636,0,0,0,0,0,0,28179,26282,4532,86.363636,40.909091,?,?,?,?,?,?
pacman-data-training,1,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220315.1257,196,22,8,14,0,36.363636,63.636364,0,0.163043,0.200989,0.343337,67.597593,89.187101,43.588961,25.082171,18.50679,1.981316,1.140099,0.841218,18.50679,0.841218,42.457516,0.5,2,0.388889,7,0.611111,11,0.5,2,0.222222,0.5,0.307692,0.087163,0.729167,0.294913,0.363636,0.191006,0.808994,0.636364,0.416162,0.363636,0.371027,0.185379,0.822727,0.575532,0.355332,0.363636,0,0,0,0,0,0,28179,26282,4532,100,39.090909,?,?,?,?,?,?
pacman-data-training,1,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220315.1257,196,22,16,6,0,72.727273,27.272727,0,0.634349,0.169441,0.289771,56.676847,74.812878,44.160454,26.314227,17.846227,2.007293,1.196101,0.811192,24.463647,1.111984,55.397182,0.8,4,0.058824,1,0.941176,16,0.2,1,0.8,0.8,0.8,0.741176,0.952941,0.822222,0.727273,0.091243,0.908757,0.272727,0.717532,0.727273,0.719891,0.633118,0.895053,0.709006,0.711752,0.727273,0,0,0,0,0,0,28179,26282,4532,95.454545,40,?,?,?,?,?,?
pacman-data-training,1,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220315.1257,197,21,11,10,0,52.380952,47.619048,0,0.355828,0.197859,0.33458,66.338664,86.610509,41.916286,36.5174,5.398886,1.996014,1.738924,0.25709,18.586161,0.885055,44.341143,0.2,1,0.25,4,0.75,12,0.8,4,0.2,0.2,0.2,-0.05,0.61875,0.295238,0.52381,0.165966,0.834034,0.47619,0.528345,0.52381,0.522763,0.362551,0.815856,0.579743,0.51337,0.52381,0,0,0,0,0,0,28304,26407,4407,90.47619,40,?,?,?,?,?,?
pacman-data-training,1,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220315.1257,197,21,9,12,0,42.857143,57.142857,0,0.238671,0.191531,0.340665,64.217095,88.185755,41.916286,30.123447,11.792839,1.996014,1.43445,0.561564,18.781487,0.894357,44.807135,0.4,2,0.25,4,0.75,12,0.6,3,0.333333,0.4,0.363636,0.141421,0.83125,0.493333,0.428571,0.180532,0.819468,0.571429,0.474603,0.428571,0.443194,0.264405,0.817338,0.59418,0.421465,0.428571,0,0,0,0,0,0,28304,26407,4407,95.238095,38.095238,?,?,?,?,?,?
pacman-data-training,2,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220315.1257,196,22,12,10,0,54.545455,45.454545,0,0.382022,0.194972,0.332983,65.553942,86.468191,43.626999,37.094593,6.532405,1.983045,1.686118,0.296928,20.299213,0.922692,46.529016,0.8,4,0.235294,4,0.764706,13,0.2,1,0.5,0.8,0.615385,0.491952,0.852941,0.5,0.545455,0.161304,0.838696,0.454545,0.539773,0.545455,0.521678,0.383287,0.813168,0.557335,0.503846,0.545455,0,0,0,0,0,0,28179,26282,4532,90.909091,39.090909,?,?,?,?,?,?
pacman-data-training,2,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220315.1257,196,22,13,9,0,59.090909,40.909091,0,0.44382,0.184453,0.341132,62.017372,88.584159,43.626999,42.795515,0.831484,1.983045,1.945251,0.037795,21.367664,0.971257,48.978075,0.6,3,0.117647,2,0.882353,15,0.4,2,0.6,0.6,0.6,0.482353,0.741176,0.425397,0.590909,0.147445,0.852555,0.409091,0.581818,0.590909,0.560606,0.444416,0.827887,0.605267,0.545833,0.590909,0,0,0,0,0,0,28179,26282,4532,86.363636,35.454545,?,?,?,?,?,?
pacman-data-training,2,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220315.1257,196,22,12,10,0,54.545455,45.454545,0,0.390582,0.191986,0.342503,64.218051,88.427089,44.160454,43.963594,0.19686,2.007293,1.998345,0.008948,20.315105,0.923414,46.002935,0.6,3,0.176471,3,0.823529,14,0.4,2,0.5,0.6,0.545455,0.398527,0.876471,0.63,0.545455,0.152072,0.847928,0.454545,0.523485,0.545455,0.524351,0.38519,0.799131,0.565007,0.513799,0.545455,0,0,0,0,0,0,28179,26282,4532,86.363636,36.363636,?,?,?,?,?,?
pacman-data-training,2,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220315.1257,196,22,9,13,0,40.909091,59.090909,0,0.201117,0.207021,0.358965,69.247219,92.677344,44.160454,32.87657,11.283884,2.007293,1.49439,0.512904,17.901304,0.813696,40.536957,0.2,1,0.176471,3,0.823529,14,0.8,4,0.25,0.2,0.222222,0.025565,0.794118,0.45,0.409091,0.206885,0.793115,0.590909,0.40855,0.409091,0.386769,0.205271,0.803894,0.519641,0.375702,0.409091,0,0,0,0,0,0,28179,26282,4532,95.454545,38.181818,?,?,?,?,?,?
pacman-data-training,2,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220315.1257,196,22,11,11,0,50,50,0,0.325905,0.187469,0.328565,62.707262,84.828532,44.160454,29.715824,14.44463,2.007293,1.350719,0.656574,21.06205,0.957366,47.69437,0.2,1,0.117647,2,0.882353,15,0.8,4,0.333333,0.2,0.25,0.100566,0.858824,0.6,0.5,0.172794,0.827206,0.5,0.481602,0.5,0.481505,0.322743,0.845672,0.595874,0.470314,0.5,0,0,0,0,0,0,28179,26282,4532,95.454545,38.181818,?,?,?,?,?,?
pacman-data-training,2,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220315.1257,196,22,9,13,0,40.909091,59.090909,0,0.207756,0.231059,0.396064,77.711009,102.883574,43.588961,62.952182,-19.363221,1.981316,2.861463,-0.880146,13.989864,0.635903,32.09497,0.25,1,0.222222,4,0.777778,14,0.75,3,0.2,0.25,0.222222,0.025565,0.743056,0.322727,0.409091,0.191117,0.808883,0.590909,0.420455,0.409091,0.405844,0.220073,0.7054,0.423255,0.378968,0.409091,0,0,0,0,0,0,28179,26282,4532,77.272727,36.363636,?,?,?,?,?,?
pacman-data-training,2,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220315.1257,196,22,10,12,0,45.454545,54.545455,0,0.270718,0.195002,0.341814,65.584132,88.79142,43.588961,38.334811,5.254149,1.981316,1.742491,0.238825,19.19863,0.872665,44.044706,0.5,2,0.277778,5,0.722222,13,0.5,2,0.285714,0.5,0.363636,0.184017,0.833333,0.55,0.454545,0.17546,0.82454,0.545455,0.540584,0.454545,0.468136,0.310127,0.802083,0.600885,0.446465,0.454545,0,0,0,0,0,0,28179,26282,4532,90.909091,39.090909,?,?,?,?,?,?
