@RELATION pacman-data-training


   @ATTRIBUTE posicionpacmanx NUMERIC
   @ATTRIBUTE posicionpacmany NUMERIC
   @ATTRIBUTE fantasmasvivos NUMERIC
   @ATTRIBUTE distanciafantasma1 NUMERIC
   @ATTRIBUTE distanciafantasma2 NUMERIC
   @ATTRIBUTE distanciafantasma3 NUMERIC
   @ATTRIBUTE distanciafantasma4 NUMERIC
   @ATTRIBUTE numerocomidas NUMERIC
   @ATTRIBUTE distanciacomidamascercana NUMERIC
   @ATTRIBUTE score NUMERIC
   @ATTRIBUTE scoreSiguiente NUMERIC
   @ATTRIBUTE movimiento {North,South,East,West,Stop}

   @data
3,6,2,100,100,100,100,0,100,380,379,East
3,7,2,100,100,100,100,0,100,379,578,North
4,7,1,100,100,100,100,0,100,578,577,East
4,6,1,100,100,100,100,0,100,577,576,South
5,6,1,100,100,100,100,0,100,576,575,East
6,6,1,100,100,100,100,0,100,575,574,East
7,6,1,100,100,100,100,0,100,574,573,East
8,6,1,100,100,100,100,0,100,573,572,East
9,6,1,100,100,100,100,0,100,572,571,East
10,6,1,100,100,100,100,0,100,571,570,East
10,7,1,100,100,100,100,0,100,570,569,North
11,7,1,100,100,100,100,0,100,569,568,East
11,6,1,100,100,100,100,0,100,568,767,South
1,10,4,11,11,7,7,2,13,-1,-2,South
1,11,4,13,13,5,5,2,14,-2,-3,North
2,11,4,13,13,4,4,2,13,-3,-4,East
3,11,4,13,13,4,4,2,12,-4,-5,East
4,11,4,12,12,2,2,2,11,-5,-6,East
5,11,4,12,12,2,2,2,10,-6,-7,East
5,10,4,12,12,1,1,2,9,-7,192,South
11,11,2,100,100,100,100,2,4,386,385,East
11,10,2,100,100,100,100,2,3,385,384,South
11,9,2,100,100,100,100,2,4,384,383,South
10,9,2,100,100,100,100,2,3,383,382,West
10,8,2,100,100,100,100,2,2,382,381,South
10,7,2,100,100,100,100,2,1,381,480,South
10,6,2,100,100,100,100,1,8,480,479,South
10,5,2,100,100,100,100,1,9,479,478,South
10,4,2,100,100,100,100,1,10,478,477,South
10,5,1,100,100,100,100,1,9,677,676,North
11,5,1,100,100,100,100,1,8,676,675,East
12,5,1,100,100,100,100,1,7,675,674,East
13,5,1,100,100,100,100,1,6,674,673,East
13,4,1,100,100,100,100,1,7,673,672,South
13,3,1,100,100,100,100,1,8,672,671,South
13,4,1,100,100,100,100,1,7,671,670,North
13,5,1,100,100,100,100,1,6,670,669,North
14,5,1,100,100,100,100,1,5,669,668,East
15,5,1,100,100,100,100,1,6,668,667,East
15,4,1,100,100,100,100,1,7,667,866,South
1,17,4,15,15,14,14,0,100,-1,-2,South
1,16,4,15,15,13,13,0,100,-2,-3,South
1,15,4,13,13,12,12,0,100,-3,-4,South
1,14,4,11,11,11,11,0,100,-4,-5,South
1,13,4,11,11,11,11,0,100,-5,-6,South
1,12,4,9,9,11,11,0,100,-6,-7,South
1,11,4,9,9,9,9,0,100,-7,-8,South
1,10,4,7,7,7,7,0,100,-8,-9,South
1,9,4,7,7,7,7,0,100,-9,-10,South
1,8,4,6,6,6,6,0,100,-10,-11,South
1,7,4,6,6,4,4,0,100,-11,-12,South
1,6,4,4,4,2,2,0,100,-12,-13,South
1,5,4,4,4,2,2,0,100,-13,-14,South
2,5,4,4,4,2,2,0,100,-14,-15,East
2,6,4,4,4,2,2,0,100,-15,-16,North
3,6,4,3,3,2,2,0,100,-16,-17,East
3,7,4,3,3,2,2,0,100,-17,-18,North
3,6,4,1,1,2,2,0,100,-18,181,South
3,5,3,100,100,2,2,0,100,181,380,South
4,5,1,100,100,100,100,0,100,580,579,East
4,4,1,100,100,100,100,0,100,579,578,South
4,3,1,100,100,100,100,0,100,578,577,South
5,3,1,100,100,100,100,0,100,577,776,East
1,17,4,14,14,14,14,0,100,-1,-2,South
1,16,4,13,13,14,14,0,100,-2,-3,South
1,15,4,12,12,14,14,0,100,-3,-4,South
1,14,4,11,11,14,14,0,100,-4,-5,South
1,13,4,10,10,14,14,0,100,-5,-6,South
1,12,4,8,8,13,13,0,100,-6,-7,South
1,11,4,6,6,13,13,0,100,-7,-8,South
1,10,4,5,5,13,13,0,100,-8,-9,South
1,9,4,3,3,13,13,0,100,-9,-10,South
1,8,4,3,3,11,11,0,100,-10,-11,South
1,7,4,2,2,9,9,0,100,-11,-12,South
1,6,3,100,100,9,9,0,100,188,187,South
2,6,3,100,100,9,9,0,100,187,186,East
3,6,3,100,100,7,7,0,100,186,185,East
3,7,2,100,100,100,100,0,100,385,384,North
4,7,2,100,100,100,100,0,100,384,383,East
5,7,2,100,100,100,100,0,100,383,582,East
6,7,1,100,100,100,100,0,100,582,581,East
6,6,1,100,100,100,100,0,100,581,580,South
7,6,1,100,100,100,100,0,100,580,579,East
8,6,1,100,100,100,100,0,100,579,578,East
8,7,1,100,100,100,100,0,100,578,577,North
8,8,1,100,100,100,100,0,100,577,776,North
1,17,4,18,18,23,23,0,100,-1,-2,South
1,16,4,16,16,22,22,0,100,-2,-3,South
1,15,4,16,16,20,20,0,100,-3,-4,South
1,14,4,16,16,20,20,0,100,-4,-5,South
1,13,4,15,15,20,20,0,100,-5,-6,South
1,12,4,13,13,18,18,0,100,-6,-7,South
1,11,4,11,11,16,16,0,100,-7,-8,South
1,10,4,11,11,14,14,0,100,-8,-9,South
1,9,4,9,9,12,12,0,100,-9,-10,South
1,8,4,8,8,11,11,0,100,-10,-11,South
1,7,4,8,8,9,9,0,100,-11,-12,South
1,6,4,7,7,9,9,0,100,-12,-13,South
2,6,4,6,6,7,7,0,100,-13,-14,East
3,6,4,5,5,6,6,0,100,-14,-15,East
3,7,4,5,5,8,8,0,100,-15,-16,North
3,8,4,3,3,8,8,0,100,-16,-17,North
3,9,4,1,1,10,10,0,100,-17,182,North
4,9,3,100,100,8,8,0,100,182,181,East
4,8,3,100,100,8,8,0,100,181,180,South
4,7,3,100,100,8,8,0,100,180,179,South
4,6,3,100,100,6,6,0,100,179,178,South
5,6,3,100,100,6,6,0,100,178,177,East
6,6,3,100,100,6,6,0,100,177,176,East
7,6,3,100,100,5,5,0,100,176,175,East
8,6,3,100,100,3,3,0,100,175,174,East
8,7,3,100,100,3,3,0,100,174,173,North
8,8,3,100,100,1,1,0,100,173,372,North
8,9,2,100,100,100,100,0,100,372,371,North
8,10,2,100,100,100,100,0,100,371,370,North
8,11,2,100,100,100,100,0,100,370,369,North
8,12,2,100,100,100,100,0,100,369,368,North
9,12,2,100,100,100,100,0,100,368,367,East
10,12,2,100,100,100,100,0,100,367,366,East
11,12,2,100,100,100,100,0,100,366,365,East
12,12,2,100,100,100,100,0,100,365,364,East
13,12,2,100,100,100,100,0,100,364,363,East
13,11,2,100,100,100,100,0,100,363,362,South
13,10,2,100,100,100,100,0,100,362,361,South
13,9,2,100,100,100,100,0,100,361,560,South
13,8,1,100,100,100,100,0,100,560,559,South
13,7,1,100,100,100,100,0,100,559,558,South
13,6,1,100,100,100,100,0,100,558,557,South
14,6,1,100,100,100,100,0,100,557,556,East
15,6,1,100,100,100,100,0,100,556,555,East
16,6,1,100,100,100,100,0,100,555,554,East
17,6,1,100,100,100,100,0,100,554,553,East
18,6,1,100,100,100,100,0,100,553,552,East
19,6,1,100,100,100,100,0,100,552,551,East
20,6,1,100,100,100,100,0,100,551,550,East
21,6,1,100,100,100,100,0,100,550,549,East
22,6,1,100,100,100,100,0,100,549,548,East
23,6,1,100,100,100,100,0,100,548,547,East
23,7,1,100,100,100,100,0,100,547,546,North
23,8,1,100,100,100,100,0,100,546,545,North
23,9,1,100,100,100,100,0,100,545,544,North
24,9,1,100,100,100,100,0,100,544,543,East
24,10,1,100,100,100,100,0,100,543,542,North
24,11,1,100,100,100,100,0,100,542,541,North
1,10,4,10,10,6,6,2,13,-1,-2,South
1,9,4,8,8,4,4,2,12,-2,-3,South
2,9,4,9,9,4,4,2,11,-3,-4,East
3,9,4,11,11,2,2,2,10,-4,-5,East
10,10,2,100,100,100,100,2,4,386,385,South
10,9,2,100,100,100,100,2,3,385,384,South
11,9,2,100,100,100,100,2,4,384,383,East
12,9,2,100,100,100,100,2,3,383,382,East
12,8,2,100,100,100,100,2,4,382,581,South
13,8,1,100,100,100,100,2,3,581,580,East
13,9,1,100,100,100,100,2,2,580,579,North
12,9,1,100,100,100,100,2,3,579,578,West
11,9,1,100,100,100,100,2,4,578,577,West
10,9,1,100,100,100,100,2,3,577,576,West
10,8,1,100,100,100,100,2,2,576,575,South
10,7,1,100,100,100,100,2,1,575,674,South
10,6,1,100,100,100,100,1,8,674,673,South
10,5,1,100,100,100,100,1,9,673,672,South
9,5,1,100,100,100,100,1,10,672,671,West
8,5,1,100,100,100,100,1,11,671,670,West
7,5,1,100,100,100,100,1,12,670,669,West
7,4,1,100,100,100,100,1,13,669,668,South
6,4,1,100,100,100,100,1,14,668,667,West
5,4,1,100,100,100,100,1,15,667,666,West
4,4,1,100,100,100,100,1,16,666,665,West
4,5,1,100,100,100,100,1,15,665,664,North
1,17,4,19,19,24,24,0,100,-1,-2,South
1,16,4,19,19,22,22,0,100,-2,-3,South
1,15,4,17,17,20,20,0,100,-3,-4,South
1,14,4,17,17,20,20,0,100,-4,-5,South
1,13,4,16,16,20,20,0,100,-5,-6,South
1,12,4,14,14,18,18,0,100,-6,-7,South
1,11,4,12,12,17,17,0,100,-7,-8,South
1,10,4,11,11,16,16,0,100,-8,-9,South
1,9,4,11,11,16,16,0,100,-9,-10,South
1,8,4,10,10,14,14,0,100,-10,-11,South
1,7,4,8,8,12,12,0,100,-11,-12,South
1,6,4,6,6,10,10,0,100,-12,-13,South
2,6,4,6,6,8,8,0,100,-13,-14,East
3,6,4,5,5,8,8,0,100,-14,-15,East
3,7,4,3,3,10,10,0,100,-15,-16,North
4,7,4,1,1,10,10,0,100,-16,183,East
5,7,3,100,100,8,8,0,100,183,182,East
5,6,3,100,100,8,8,0,100,182,181,South
5,5,3,100,100,8,8,0,100,181,180,South
5,6,3,100,100,6,6,0,100,180,179,North
6,6,3,100,100,5,5,0,100,179,178,East
7,6,3,100,100,5,5,0,100,178,177,East
8,6,3,100,100,4,4,0,100,177,176,East
8,5,3,100,100,2,2,0,100,176,175,South
9,5,3,100,100,2,2,0,100,175,174,East
10,5,2,100,100,100,100,0,100,374,373,East
10,6,2,100,100,100,100,0,100,373,372,North
10,7,2,100,100,100,100,0,100,372,371,North
10,8,2,100,100,100,100,0,100,371,370,North
10,9,2,100,100,100,100,0,100,370,369,North
10,10,2,100,100,100,100,0,100,369,368,North
10,11,2,100,100,100,100,0,100,368,367,North
10,12,2,100,100,100,100,0,100,367,366,North
11,12,2,100,100,100,100,0,100,366,365,East
12,12,2,100,100,100,100,0,100,365,364,East
13,12,2,100,100,100,100,0,100,364,363,East
13,11,2,100,100,100,100,0,100,363,362,South
13,10,2,100,100,100,100,0,100,362,361,South
13,9,2,100,100,100,100,0,100,361,360,South
13,8,2,100,100,100,100,0,100,360,359,South
13,7,2,100,100,100,100,0,100,359,358,South
13,6,2,100,100,100,100,0,100,358,357,South
14,6,2,100,100,100,100,0,100,357,356,East
15,6,2,100,100,100,100,0,100,356,355,East
16,6,2,100,100,100,100,0,100,355,354,East
17,6,2,100,100,100,100,0,100,354,553,East
18,6,1,100,100,100,100,0,100,553,552,East
19,6,1,100,100,100,100,0,100,552,551,East
20,6,1,100,100,100,100,0,100,551,550,East
21,6,1,100,100,100,100,0,100,550,549,East
22,6,1,100,100,100,100,0,100,549,548,East
23,6,1,100,100,100,100,0,100,548,547,East
23,7,1,100,100,100,100,0,100,547,546,North
24,7,1,100,100,100,100,0,100,546,545,East
24,6,1,100,100,100,100,0,100,545,544,South
25,6,1,100,100,100,100,0,100,544,743,East
