@RELATION pacman-data-training


   @ATTRIBUTE posicionpacmanx NUMERIC
   @ATTRIBUTE posicionpacmany NUMERIC
   @ATTRIBUTE fantasmasvivos NUMERIC
   @ATTRIBUTE distanciafantasma1 NUMERIC
   @ATTRIBUTE distanciafantasma2 NUMERIC
   @ATTRIBUTE distanciafantasma3 NUMERIC
   @ATTRIBUTE distanciafantasma4 NUMERIC
   @ATTRIBUTE numerocomidas NUMERIC
   @ATTRIBUTE distanciacomidamascercana NUMERIC
   @ATTRIBUTE score NUMERIC
   @ATTRIBUTE scoreSiguiente NUMERIC
   @ATTRIBUTE movimiento {North,South,East,West,Stop}

   @data
9,3,2,100,100,100,100,0,100,355,354,West
8,3,2,100,100,100,100,0,100,354,353,West
8,4,2,100,100,100,100,0,100,353,352,North
8,5,2,100,100,100,100,0,100,352,351,North
8,6,2,100,100,100,100,0,100,351,350,North
7,6,2,100,100,100,100,0,100,350,349,West
6,6,2,100,100,100,100,0,100,349,348,West
6,7,2,100,100,100,100,0,100,348,347,North
6,8,2,100,100,100,100,0,100,347,346,North
5,8,1,100,100,100,100,0,100,546,545,West
4,8,1,100,100,100,100,0,100,545,544,West
4,7,1,100,100,100,100,0,100,544,543,South
4,6,1,100,100,100,100,0,100,543,542,South
4,5,1,100,100,100,100,0,100,542,541,South
3,5,1,100,100,100,100,0,100,541,540,West
2,5,1,100,100,100,100,0,100,540,739,West
2,18,4,20,20,25,25,0,100,-2,-3,East
3,18,4,22,22,25,25,0,100,-3,-4,East
4,18,4,24,24,25,25,0,100,-4,-5,East
5,18,4,25,25,25,25,0,100,-5,-6,East
6,18,4,25,25,23,23,0,100,-6,-7,East
7,18,4,26,26,23,23,0,100,-7,-8,East
8,18,4,26,26,22,22,0,100,-8,-9,East
9,18,4,26,26,20,20,0,100,-9,-10,East
10,18,4,25,25,19,19,0,100,-10,-11,East
11,18,4,24,24,17,17,0,100,-11,-12,East
12,18,4,22,22,16,16,0,100,-12,-13,East
13,18,4,21,21,16,16,0,100,-13,-14,East
14,18,4,21,21,15,15,0,100,-14,-15,East
14,17,4,20,20,13,13,0,100,-15,-16,South
14,16,4,20,20,13,13,0,100,-16,-17,South
14,15,4,20,20,12,12,0,100,-17,-18,South
15,15,4,22,22,13,13,0,100,-18,-19,East
16,15,4,22,22,15,15,0,100,-19,-20,East
17,15,4,23,23,16,16,0,100,-20,-21,East
17,14,4,21,21,14,14,0,100,-21,-22,South
18,14,4,23,23,14,14,0,100,-22,-23,East
19,14,4,25,25,14,14,0,100,-23,-24,East
20,14,4,26,26,16,16,0,100,-24,-25,East
20,15,3,26,26,17,17,0,100,175,174,North
21,15,3,100,100,19,19,0,100,174,173,East
22,15,3,100,100,21,21,0,100,173,172,East
22,14,3,100,100,21,21,0,100,172,171,South
22,13,3,100,100,21,21,0,100,171,170,South
22,13,3,100,100,22,22,0,100,170,169,South
22,13,3,100,100,23,23,0,100,169,168,South
22,14,3,100,100,23,23,0,100,168,167,North
22,15,3,100,100,23,23,0,100,167,166,North
21,15,3,100,100,21,21,0,100,166,165,West
20,15,3,100,100,19,19,0,100,165,164,West
20,14,3,100,100,19,19,0,100,164,163,South
20,13,3,100,100,19,19,0,100,163,162,South
20,12,3,100,100,19,19,0,100,162,161,South
19,12,3,100,100,19,19,0,100,161,160,West
18,12,3,100,100,17,17,0,100,160,159,West
17,12,3,100,100,17,17,0,100,159,158,West
16,12,3,100,100,15,15,0,100,158,157,West
15,12,3,100,100,14,14,0,100,157,156,West
14,12,3,100,100,12,12,0,100,156,155,West
14,11,3,100,100,13,13,0,100,155,154,South
14,10,3,100,100,14,14,0,100,154,153,South
13,10,3,100,100,12,12,0,100,153,152,West
13,9,3,100,100,12,12,0,100,152,151,South
13,8,3,100,100,14,14,0,100,151,150,South
13,7,3,100,100,15,15,0,100,150,149,South
13,6,3,100,100,17,17,0,100,149,148,South
13,5,3,100,100,19,19,0,100,148,147,South
14,5,3,100,100,20,20,0,100,147,146,East
14,5,3,100,100,20,20,0,100,146,145,East
14,5,3,100,100,19,19,0,100,145,144,East
14,4,3,100,100,19,19,0,100,144,143,South
15,4,3,100,100,21,21,0,100,143,142,East
16,4,3,100,100,21,21,0,100,142,141,East
17,4,2,100,100,100,100,0,100,341,340,East
18,4,2,100,100,100,100,0,100,340,339,East
19,4,2,100,100,100,100,0,100,339,338,East
19,3,2,100,100,100,100,0,100,338,337,South
18,3,2,100,100,100,100,0,100,337,336,West
17,3,2,100,100,100,100,0,100,336,335,West
16,3,2,100,100,100,100,0,100,335,334,West
15,3,2,100,100,100,100,0,100,334,333,West
14,3,2,100,100,100,100,0,100,333,332,West
14,4,2,100,100,100,100,0,100,332,331,North
14,5,2,100,100,100,100,0,100,331,330,North
14,6,2,100,100,100,100,0,100,330,329,North
14,7,2,100,100,100,100,0,100,329,328,North
14,8,2,100,100,100,100,0,100,328,327,North
14,9,2,100,100,100,100,0,100,327,326,North
14,10,2,100,100,100,100,0,100,326,325,North
14,11,2,100,100,100,100,0,100,325,324,North
14,12,2,100,100,100,100,0,100,324,323,North
13,12,2,100,100,100,100,0,100,323,322,West
12,12,2,100,100,100,100,0,100,322,321,West
11,12,2,100,100,100,100,0,100,321,320,West
10,12,2,100,100,100,100,0,100,320,319,West
10,11,2,100,100,100,100,0,100,319,318,South
10,10,2,100,100,100,100,0,100,318,317,South
10,9,2,100,100,100,100,0,100,317,316,South
10,8,2,100,100,100,100,0,100,316,315,South
10,7,2,100,100,100,100,0,100,315,314,South
9,7,2,100,100,100,100,0,100,314,313,West
8,7,2,100,100,100,100,0,100,313,312,West
8,7,2,100,100,100,100,0,100,312,311,West
8,6,2,100,100,100,100,0,100,311,310,South
7,6,1,100,100,100,100,0,100,510,509,West
6,6,1,100,100,100,100,0,100,509,508,West
5,6,1,100,100,100,100,0,100,508,507,West
4,6,1,100,100,100,100,0,100,507,506,West
1,17,4,20,20,23,23,0,100,-2,-3,South
1,16,4,18,18,21,21,0,100,-3,-4,South
1,15,4,16,16,21,21,0,100,-4,-5,South
1,14,4,14,14,19,19,0,100,-5,-6,South
1,13,4,12,12,17,17,0,100,-6,-7,South
1,12,4,10,10,15,15,0,100,-7,-8,South
1,11,4,10,10,15,15,0,100,-8,-9,South
1,10,4,10,10,13,13,0,100,-9,-10,South
1,9,4,10,10,11,11,0,100,-10,-11,South
1,8,4,8,8,11,11,0,100,-11,-12,South
1,7,4,6,6,9,9,0,100,-12,-13,South
1,6,4,6,6,7,7,0,100,-13,-14,South
2,6,4,4,4,7,7,0,100,-14,-15,East
3,6,4,4,4,6,6,0,100,-15,-16,East
4,6,4,2,2,4,4,0,100,-16,-17,East
5,6,4,2,2,4,4,0,100,-17,-18,East
5,7,3,100,100,6,6,0,100,182,181,North
6,7,3,100,100,6,6,0,100,181,180,East
6,6,3,100,100,6,6,0,100,180,179,South
7,6,3,100,100,5,5,0,100,179,178,East
8,6,3,100,100,5,5,0,100,178,177,East
9,6,3,100,100,4,4,0,100,177,176,East
9,5,3,100,100,2,2,0,100,176,175,South
9,4,2,100,100,100,100,0,100,375,374,South
9,3,2,100,100,100,100,0,100,374,373,South
10,3,2,100,100,100,100,0,100,373,372,East
11,3,2,100,100,100,100,0,100,372,371,East
11,4,2,100,100,100,100,0,100,371,370,North
11,5,2,100,100,100,100,0,100,370,369,North
11,6,2,100,100,100,100,0,100,369,368,North
11,7,2,100,100,100,100,0,100,368,367,North
11,8,2,100,100,100,100,0,100,367,366,North
11,9,2,100,100,100,100,0,100,366,365,North
11,10,2,100,100,100,100,0,100,365,364,North
11,11,2,100,100,100,100,0,100,364,363,North
11,12,2,100,100,100,100,0,100,363,362,North
12,12,2,100,100,100,100,0,100,362,361,East
13,12,2,100,100,100,100,0,100,361,360,East
14,12,2,100,100,100,100,0,100,360,359,East
15,12,2,100,100,100,100,0,100,359,358,East
16,12,2,100,100,100,100,0,100,358,357,East
16,11,2,100,100,100,100,0,100,357,356,South
17,11,2,100,100,100,100,0,100,356,355,East
18,11,2,100,100,100,100,0,100,355,354,East
18,10,2,100,100,100,100,0,100,354,353,South
19,10,2,100,100,100,100,0,100,353,352,East
20,10,2,100,100,100,100,0,100,352,351,East
21,10,2,100,100,100,100,0,100,351,350,East
22,10,2,100,100,100,100,0,100,350,349,East
23,10,2,100,100,100,100,0,100,349,348,East
24,10,2,100,100,100,100,0,100,348,347,East
25,10,2,100,100,100,100,0,100,347,346,East
26,10,2,100,100,100,100,0,100,346,345,East
26,9,2,100,100,100,100,0,100,345,344,South
26,8,2,100,100,100,100,0,100,344,343,South
25,8,2,100,100,100,100,0,100,343,342,West
25,9,2,100,100,100,100,0,100,342,341,North
25,10,2,100,100,100,100,0,100,341,340,North
24,10,1,100,100,100,100,0,100,540,539,West
23,10,1,100,100,100,100,0,100,539,538,West
22,10,1,100,100,100,100,0,100,538,537,West
21,10,1,100,100,100,100,0,100,537,536,West
22,10,1,100,100,100,100,0,100,536,535,East
23,10,1,100,100,100,100,0,100,535,534,East
23,9,1,100,100,100,100,0,100,534,533,South
23,8,1,100,100,100,100,0,100,533,532,South
23,7,1,100,100,100,100,0,100,532,531,South
23,6,1,100,100,100,100,0,100,531,530,South
23,5,1,100,100,100,100,0,100,530,529,South
23,4,1,100,100,100,100,0,100,529,528,South
23,3,1,100,100,100,100,0,100,528,727,South
