@relation pacman-data-training-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute posicionpacmanx numeric
@attribute posicionpacmany numeric
@attribute fantasmasvivos numeric
@attribute distanciafantasma1 numeric
@attribute distanciafantasma2 numeric
@attribute distanciafantasma3 numeric
@attribute distanciafantasma4 numeric
@attribute numerocomidas numeric
@attribute distanciacomidamascercana numeric
@attribute score numeric
@attribute scoreSiguiente numeric
@attribute movimiento {North,South,East,West,Stop}

@data
0.5,0.571429,0.333333,1,1,1,1,0.5,0.060606,0.573276,0.450339,West
0.458333,0.571429,0.333333,1,1,1,1,0.5,0.070707,0.571839,0.44921,West
0.416667,0.571429,0.333333,1,1,1,1,0.5,0.080808,0.570402,0.448081,West
0.375,0.571429,0.333333,1,1,1,1,0.5,0.090909,0.568966,0.446953,West
0.333333,0.571429,0.333333,1,1,1,1,0.5,0.10101,0.567529,0.445824,West
0.291667,0.571429,0.333333,1,1,1,1,0.5,0.111111,0.566092,0.444695,West
0.25,0.571429,0.333333,1,1,1,1,0.5,0.121212,0.564655,0.443567,West
0.208333,0.571429,0.333333,1,1,1,1,0.5,0.131313,0.563218,0.442438,West
0.208333,0.642857,0.333333,1,1,1,1,0.5,0.141414,0.561782,0.441309,North
0.208333,0.571429,0.333333,1,1,1,1,0.5,0.131313,0.560345,0.440181,South
0.208333,0.642857,0.333333,1,1,1,1,0.5,0.141414,0.558908,0.439052,North
0.166667,0.642857,0.333333,1,1,1,1,0.5,0.151515,0.557471,0.437923,West
0.166667,0.571429,0.333333,1,1,1,1,0.5,0.141414,0.556034,0.436795,South
0.166667,0.642857,0.333333,1,1,1,1,0.5,0.151515,0.554598,0.435666,North
0.125,0.642857,0.333333,1,1,1,1,0.5,0.161616,0.553161,0.660271,West
0.083333,0.642857,0,1,1,1,1,0.5,0.171717,0.83908,0.659142,West
0.083333,0.571429,0,1,1,1,1,0.5,0.161616,0.837644,0.658014,South
0.125,0.571429,0,1,1,1,1,0.5,0.151515,0.836207,0.656885,East
0.166667,0.571429,0,1,1,1,1,0.5,0.141414,0.83477,0.655756,East
0.208333,0.571429,0,1,1,1,1,0.5,0.131313,0.833333,0.654628,East
0.208333,0.5,0,1,1,1,1,0.5,0.121212,0.831897,0.653499,South
0.208333,0.428571,0,1,1,1,1,0.5,0.111111,0.83046,0.65237,South
0.208333,0.357143,0,1,1,1,1,0.5,0.121212,0.829023,0.651242,South
0.208333,0.285714,0,1,1,1,1,0.5,0.131313,0.827586,0.650113,South
0.166667,0.285714,0,1,1,1,1,0.5,0.141414,0.826149,0.648984,West
0.166667,0.357143,0,1,1,1,1,0.5,0.131313,0.824713,0.647856,North
0.166667,0.428571,0,1,1,1,1,0.5,0.121212,0.823276,0.646727,North
0.166667,0.357143,0,1,1,1,1,0.5,0.131313,0.821839,0.645598,South
0.125,0.357143,0,1,1,1,1,0.5,0.141414,0.820402,0.64447,West
0.083333,0.357143,0,1,1,1,1,0.5,0.151515,0.818966,0.869074,West
0,1,1,0.181818,0.181818,0.222222,0.222222,0,1,0.025862,0.020316,South
0,0.928571,1,0.161616,0.161616,0.20202,0.20202,0,1,0.024425,0.019187,South
0,0.857143,1,0.161616,0.161616,0.181818,0.181818,0,1,0.022989,0.018059,South
0,0.785714,1,0.151515,0.151515,0.181818,0.181818,0,1,0.021552,0.01693,South
0,0.714286,1,0.141414,0.141414,0.171717,0.171717,0,1,0.020115,0.015801,South
0,0.642857,1,0.141414,0.141414,0.151515,0.151515,0,1,0.018678,0.014673,South
0,0.571429,1,0.121212,0.121212,0.151515,0.151515,0,1,0.017241,0.013544,South
0,0.5,1,0.111111,0.111111,0.131313,0.131313,0,1,0.015805,0.012415,South
0,0.428571,1,0.10101,0.10101,0.111111,0.111111,0,1,0.014368,0.011287,South
0,0.357143,1,0.090909,0.090909,0.111111,0.111111,0,1,0.012931,0.010158,South
0,0.285714,1,0.080808,0.080808,0.090909,0.090909,0,1,0.011494,0.009029,South
0,0.214286,1,0.070707,0.070707,0.090909,0.090909,0,1,0.010057,0.007901,South
0.041667,0.214286,1,0.060606,0.060606,0.070707,0.070707,0,1,0.008621,0.006772,East
0.083333,0.214286,1,0.050505,0.050505,0.070707,0.070707,0,1,0.007184,0.005643,East
0.083333,0.285714,1,0.030303,0.030303,0.080808,0.080808,0,1,0.005747,0.004515,North
0.083333,0.357143,1,0.010101,0.010101,0.080808,0.080808,0,1,0.00431,0.003386,North
0.125,0.357143,1,0,0,0.080808,0.080808,0,1,0.002874,0.227991,East
0.166667,0.357143,0.666667,1,1,0.060606,0.060606,0,1,0.288793,0.226862,East
0.166667,0.285714,0.666667,1,1,0.040404,0.040404,0,1,0.287356,0.225734,South
0.166667,0.214286,0.666667,1,1,0.020202,0.020202,0,1,0.28592,0.224605,South
0.208333,0.214286,0.666667,1,1,0.020202,0.020202,0,1,0.284483,0.223476,East
0.25,0.214286,0.666667,1,1,0,0,0,1,0.283046,0.448081,East
0.291667,0.214286,0.333333,1,1,1,1,0,1,0.568966,0.446953,East
0.291667,0.285714,0.333333,1,1,1,1,0,1,0.567529,0.445824,North
0.291667,0.357143,0.333333,1,1,1,1,0,1,0.566092,0.444695,North
0.291667,0.428571,0.333333,1,1,1,1,0,1,0.564655,0.443567,North
0.291667,0.5,0.333333,1,1,1,1,0,1,0.563218,0.442438,North
0.291667,0.571429,0.333333,1,1,1,1,0,1,0.561782,0.441309,North
0.291667,0.642857,0.333333,1,1,1,1,0,1,0.560345,0.440181,North
0.333333,0.642857,0.333333,1,1,1,1,0,1,0.558908,0.439052,East
0.375,0.642857,0.333333,1,1,1,1,0,1,0.557471,0.437923,East
0.416667,0.642857,0.333333,1,1,1,1,0,1,0.556034,0.436795,East
0.458333,0.642857,0.333333,1,1,1,1,0,1,0.554598,0.435666,East
0.5,0.642857,0.333333,1,1,1,1,0,1,0.553161,0.434537,East
0.5,0.571429,0.333333,1,1,1,1,0,1,0.551724,0.433409,South
0.5,0.5,0.333333,1,1,1,1,0,1,0.550287,0.43228,South
0.5,0.428571,0.333333,1,1,1,1,0,1,0.548851,0.431151,South
0.5,0.357143,0.333333,1,1,1,1,0,1,0.547414,0.430023,South
0.5,0.285714,0.333333,1,1,1,1,0,1,0.545977,0.428894,South
0.5,0.214286,0.333333,1,1,1,1,0,1,0.54454,0.427765,South
0.5,0.142857,0.333333,1,1,1,1,0,1,0.543103,0.426637,South
0.5,0.071429,0.333333,1,1,1,1,0,1,0.541667,0.425508,South
0.541667,0.071429,0.333333,1,1,1,1,0,1,0.54023,0.424379,East
0.541667,0,0.333333,1,1,1,1,0,1,0.538793,0.423251,South
0.583333,0,0.333333,1,1,1,1,0,1,0.537356,0.422122,East
0.625,0,0.333333,1,1,1,1,0,1,0.53592,0.420993,East
0.666667,0,0.333333,1,1,1,1,0,1,0.534483,0.419865,East
0.666667,0.071429,0.333333,1,1,1,1,0,1,0.533046,0.418736,North
0.708333,0.071429,0.333333,1,1,1,1,0,1,0.531609,0.417607,East
0.75,0.071429,0.333333,1,1,1,1,0,1,0.530172,0.642212,East
0.791667,0.071429,0,1,1,1,1,0,1,0.816092,0.641084,East
0.833333,0.071429,0,1,1,1,1,0,1,0.814655,0.639955,East
0.833333,0,0,1,1,1,1,0,1,0.813218,0.638826,South
0.875,0,0,1,1,1,1,0,1,0.811782,0.863431,East
0,1,1,0.131313,0.131313,0.141414,0.141414,0,1,0.025862,0.020316,South
0,0.928571,1,0.131313,0.131313,0.121212,0.121212,0,1,0.024425,0.019187,South
0,0.857143,1,0.131313,0.131313,0.111111,0.111111,0,1,0.022989,0.018059,South
0,0.785714,1,0.121212,0.121212,0.10101,0.10101,0,1,0.021552,0.01693,South
0,0.714286,1,0.10101,0.10101,0.10101,0.10101,0,1,0.020115,0.015801,South
0,0.642857,1,0.090909,0.090909,0.080808,0.080808,0,1,0.018678,0.014673,South
0,0.571429,1,0.090909,0.090909,0.060606,0.060606,0,1,0.017241,0.013544,South
0,0.5,1,0.070707,0.070707,0.060606,0.060606,0,1,0.015805,0.012415,South
0,0.428571,1,0.070707,0.070707,0.050505,0.050505,0,1,0.014368,0.011287,South
0,0.357143,1,0.050505,0.050505,0.040404,0.040404,0,1,0.012931,0.010158,South
0,0.285714,1,0.030303,0.030303,0.030303,0.030303,0,1,0.011494,0.009029,South
0,0.214286,1,0.020202,0.020202,0.030303,0.030303,0,1,0.010057,0.007901,South
0,0.142857,1,0.020202,0.020202,0.050505,0.050505,0,1,0.008621,0.006772,South
0,0.071429,1,0.020202,0.020202,0.050505,0.050505,0,1,0.007184,0.005643,South
0,0.142857,1,0.010101,0.010101,0.050505,0.050505,0,1,0.005747,0.004515,North
0.041667,0.142857,1,0.010101,0.010101,0.040404,0.040404,0,1,0.00431,0.003386,East
0.041667,0.071429,1,0.010101,0.010101,0.040404,0.040404,0,1,0.002874,0.002257,South
0.041667,0,1,0.010101,0.010101,0.040404,0.040404,0,1,0.001437,0.001129,South
0.041667,0.071429,1,0.010101,0.010101,0.020202,0.020202,0,1,0,0,North
0.083333,0.071429,0.666667,1,1,0.020202,0.020202,0,1,0.28592,0.224605,East
0.083333,0.142857,0.666667,1,1,0,0,0,1,0.284483,0.44921,North
0.125,0.142857,0.333333,1,1,1,1,0,1,0.570402,0.448081,East
0.125,0.214286,0.333333,1,1,1,1,0,1,0.568966,0.446953,North
0.125,0.285714,0.333333,1,1,1,1,0,1,0.567529,0.445824,North
0.125,0.357143,0.333333,1,1,1,1,0,1,0.566092,0.444695,North
0.125,0.428571,0,1,1,1,1,0,1,0.852011,0.6693,North
0.125,0.5,0,1,1,1,1,0,1,0.850575,0.668172,North
0.166667,0.5,0,1,1,1,1,0,1,0.849138,0.892777,East
0,1,1,0.181818,0.181818,0.232323,0.232323,0,1,0.025862,0.020316,South
0,0.928571,1,0.171717,0.171717,0.212121,0.212121,0,1,0.024425,0.019187,South
0,0.857143,1,0.151515,0.151515,0.212121,0.212121,0,1,0.022989,0.018059,South
0,0.785714,1,0.131313,0.131313,0.191919,0.191919,0,1,0.021552,0.01693,South
0,0.714286,1,0.131313,0.131313,0.171717,0.171717,0,1,0.020115,0.015801,South
0,0.642857,1,0.111111,0.111111,0.161616,0.161616,0,1,0.018678,0.014673,South
0,0.571429,1,0.111111,0.111111,0.141414,0.141414,0,1,0.017241,0.013544,South
0,0.5,1,0.111111,0.111111,0.141414,0.141414,0,1,0.015805,0.012415,South
0,0.428571,1,0.111111,0.111111,0.141414,0.141414,0,1,0.014368,0.011287,South
0,0.357143,1,0.10101,0.10101,0.141414,0.141414,0,1,0.012931,0.010158,South
0,0.285714,1,0.080808,0.080808,0.131313,0.131313,0,1,0.011494,0.009029,South
0,0.214286,1,0.060606,0.060606,0.111111,0.111111,0,1,0.010057,0.007901,South
0.041667,0.214286,1,0.060606,0.060606,0.111111,0.111111,0,1,0.008621,0.006772,East
0.083333,0.214286,1,0.040404,0.040404,0.10101,0.10101,0,1,0.007184,0.005643,East
0.083333,0.285714,1,0.030303,0.030303,0.111111,0.111111,0,1,0.005747,0.004515,North
0.083333,0.357143,1,0.030303,0.030303,0.121212,0.121212,0,1,0.00431,0.003386,North
0.083333,0.428571,1,0.010101,0.010101,0.121212,0.121212,0,1,0.002874,0.002257,North
0.125,0.428571,1,0.010101,0.010101,0.10101,0.10101,0,1,0.001437,0.001129,East
0.166667,0.428571,0.666667,1,1,0.090909,0.090909,0,1,0.287356,0.225734,East
0.166667,0.357143,0.666667,1,1,0.070707,0.070707,0,1,0.28592,0.224605,South
0.166667,0.285714,0.666667,1,1,0.070707,0.070707,0,1,0.284483,0.223476,South
0.166667,0.214286,0.666667,1,1,0.060606,0.060606,0,1,0.283046,0.222348,South
0.208333,0.214286,0.666667,1,1,0.040404,0.040404,0,1,0.281609,0.221219,East
0.25,0.214286,0.666667,1,1,0.040404,0.040404,0,1,0.280172,0.22009,East
0.291667,0.214286,0.666667,1,1,0.040404,0.040404,0,1,0.278736,0.218962,East
0.291667,0.285714,0.666667,1,1,0.020202,0.020202,0,1,0.277299,0.217833,North
