@relation pacman-data-training-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute posicionpacmanx numeric
@attribute posicionpacmany numeric
@attribute fantasmasvivos numeric
@attribute distanciafantasma1 numeric
@attribute distanciafantasma2 numeric
@attribute distanciafantasma3 numeric
@attribute distanciafantasma4 numeric
@attribute numerocomidas numeric
@attribute distanciacomidamascercana numeric
@attribute score numeric
@attribute scoreSiguiente numeric
@attribute movimiento {North,South,East,West,Stop}

@data
0.75,0,0.333333,1,1,1,1,0,1,0.438998,0.362816,East
0.75,0.0625,0.333333,1,1,1,1,0,1,0.437908,0.542419,North
0,0.0625,1,0.050505,0.050505,0.050505,0.050505,1,0.020202,0.030501,0.024368,North
0,0.125,1,0.030303,0.030303,0.030303,0.030303,1,0.010101,0.029412,0.023466,North
0,0.1875,1,0.020202,0.020202,0.030303,0.030303,1,0,0.028322,0.112816,North
0,0.25,1,0.010101,0.010101,0.010101,0.010101,0.8,0.010101,0.136166,0.292419,North
0,0.3125,0.666667,1,1,0.010101,0.010101,0.8,0,0.352941,0.381769,North
0,0.375,0.333333,1,1,1,1,0.6,0.010101,0.678649,0.561372,North
0,0.4375,0.333333,1,1,1,1,0.6,0.020202,0.67756,0.560469,North
0,0.375,0.333333,1,1,1,1,0.6,0.010101,0.676471,0.559567,South
0.05,0.375,0.333333,0.080808,0.080808,0.010101,0.010101,0.6,0,0.675381,0.648917,East
0.1,0.375,0.333333,1,1,1,1,0.4,0.030303,0.783224,0.82852,East
0.15,0.375,0,1,1,1,1,0.4,0.040404,1,0.827617,East
0.15,0.3125,0,1,1,1,1,0.4,0.030303,0.998911,0.826715,South
0.15,0.25,0,1,1,1,1,0.4,0.020202,0.997821,0.825812,South
0.15,0.1875,0,1,1,1,1,0.4,0.010101,0.996732,0.82491,South
0.15,0.125,0,1,1,1,1,0.4,0,0.995643,0.824007,South
0.15,0.0625,0,1,1,1,1,0.4,0.010101,0.994553,0.823105,South
0.1,0.0625,0,1,1,1,1,0.4,0,0.993464,0.912455,West
0,0.125,1,0.050505,0.050505,0.060606,0.060606,0,1,0.030501,0.024368,South
0,0.0625,1,0.040404,0.040404,0.060606,0.060606,0,1,0.029412,0.023466,South
0.05,0.0625,1,0.020202,0.020202,0.040404,0.040404,0,1,0.028322,0.022563,East
0.1,0.0625,1,0.020202,0.020202,0.040404,0.040404,0,1,0.027233,0.021661,East
0.15,0.0625,1,0,0,0.020202,0.020202,0,1,0.026144,0.201264,East
0.2,0.0625,0.666667,1,1,0.010101,0.010101,0,1,0.242919,0.200361,East
0.25,0.0625,0.333333,1,1,1,1,0,1,0.459695,0.379964,East
0.25,0,0.333333,1,1,1,1,0,1,0.458606,0.379061,South
0.25,0.0625,0.333333,1,1,1,1,0,1,0.457516,0.378159,North
0.3,0.0625,0.333333,1,1,1,1,0,1,0.456427,0.377256,East
0.3,0.125,0.333333,1,1,1,1,0,1,0.455338,0.376354,North
0.3,0.1875,0.333333,1,1,1,1,0,1,0.454248,0.375451,North
0.35,0.1875,0.333333,1,1,1,1,0,1,0.453159,0.374549,East
0.4,0.1875,0.333333,1,1,1,1,0,1,0.45207,0.373646,East
0.45,0.1875,0.333333,1,1,1,1,0,1,0.45098,0.553249,East
0.5,0.1875,0,1,1,1,1,0,1,0.667756,0.552347,East
0.55,0.1875,0,1,1,1,1,0,1,0.666667,0.551444,East
0.6,0.1875,0,1,1,1,1,0,1,0.665577,0.550542,East
0.65,0.1875,0,1,1,1,1,0,1,0.664488,0.549639,East
0.65,0.125,0,1,1,1,1,0,1,0.663399,0.548736,South
0.65,0.0625,0,1,1,1,1,0,1,0.662309,0.547834,South
0.7,0.0625,0,1,1,1,1,0,1,0.66122,0.546931,East
0.75,0.0625,0,1,1,1,1,0,1,0.660131,0.726534,East
0,0.0625,1,0.050505,0.050505,0.040404,0.040404,1,0.020202,0.030501,0.024368,North
0,0.125,1,0.040404,0.040404,0.040404,0.040404,1,0.010101,0.029412,0.023466,North
0,0.1875,1,0.030303,0.030303,0.040404,0.040404,1,0,0.028322,0.112816,North
0,0.25,1,0.030303,0.030303,0.030303,0.030303,0.8,0.010101,0.136166,0.111913,North
0,0.1875,1,0.050505,0.050505,0.030303,0.030303,0.8,0.020202,0.135076,0.111011,South
0.05,0.1875,1,0.040404,0.040404,0.030303,0.030303,0.8,0.010101,0.133987,0.110108,East
0.05,0.25,1,0.020202,0.020202,0.010101,0.010101,0.8,0.020202,0.132898,0.109206,North
0.1,0.4375,0.333333,1,1,1,1,0.8,0,0.56427,0.556859,East
