@relation InstanceResultListener

@attribute Key_Dataset {pacman-data-training,'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',pacman-data-training-weka.filters.unsupervised.attribute.Remove-R8-11}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.ZeroR,weka.classifiers.bayes.NaiveBayes,weka.classifiers.lazy.IBk,weka.classifiers.rules.PART,weka.classifiers.trees.J48}
@attribute Key_Scheme_options {'','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-C 0.25 -M 2'}
@attribute Key_Scheme_version_ID {48055541465867954,5995231201785697655,-3080186098777067172,8121455039782598361,-217733168393644444}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of rules: 72\n','Number of rules: 70\n','Number of rules: 61\n','Number of rules: 78\n','Number of rules: 62\n','Number of rules: 65\n','Number of rules: 79\n','Number of rules: 69\n','Number of rules: 63\n','Number of rules: 58\n','Number of rules: 67\n','Number of rules: 60\n','Number of rules: 66\n','Number of rules: 74\n','Number of rules: 64\n','Number of rules: 71\n','Number of rules: 68\n','Number of rules: 76\n','Number of rules: 73\n','Number of rules: 59\n','Number of rules: 75\n','Number of rules: 77\n','Number of rules: 80\n','Number of rules: 87\n','Number of rules: 84\n','Number of rules: 86\n','Number of rules: 81\n','Number of rules: 88\n','Number of rules: 83\n','Number of rules: 91\n','Number of rules: 82\n','Number of rules: 55\n','Number of rules: 57\n','Number of rules: 56\n','Number of rules: 54\n','Number of leaves: 107\nSize of the tree: 173\n','Number of leaves: 112\nSize of the tree: 175\n','Number of leaves: 127\nSize of the tree: 197\n','Number of leaves: 119\nSize of the tree: 189\n','Number of leaves: 121\nSize of the tree: 193\n','Number of leaves: 116\nSize of the tree: 187\n','Number of leaves: 105\nSize of the tree: 173\n','Number of leaves: 119\nSize of the tree: 177\n','Number of leaves: 121\nSize of the tree: 185\n','Number of leaves: 112\nSize of the tree: 179\n','Number of leaves: 116\nSize of the tree: 183\n','Number of leaves: 126\nSize of the tree: 191\n','Number of leaves: 102\nSize of the tree: 175\n','Number of leaves: 124\nSize of the tree: 183\n','Number of leaves: 109\nSize of the tree: 173\n','Number of leaves: 101\nSize of the tree: 161\n','Number of leaves: 109\nSize of the tree: 169\n','Number of leaves: 105\nSize of the tree: 169\n','Number of leaves: 113\nSize of the tree: 177\n','Number of leaves: 110\nSize of the tree: 167\n','Number of leaves: 106\nSize of the tree: 167\n','Number of leaves: 115\nSize of the tree: 181\n','Number of leaves: 113\nSize of the tree: 173\n','Number of leaves: 109\nSize of the tree: 177\n','Number of leaves: 99\nSize of the tree: 157\n','Number of leaves: 117\nSize of the tree: 177\n','Number of leaves: 110\nSize of the tree: 175\n','Number of leaves: 105\nSize of the tree: 165\n','Number of leaves: 110\nSize of the tree: 179\n','Number of leaves: 122\nSize of the tree: 187\n','Number of leaves: 125\nSize of the tree: 189\n','Number of leaves: 116\nSize of the tree: 179\n','Number of leaves: 111\nSize of the tree: 181\n','Number of leaves: 113\nSize of the tree: 181\n','Number of leaves: 106\nSize of the tree: 163\n','Number of leaves: 121\nSize of the tree: 189\n','Number of leaves: 104\nSize of the tree: 167\n','Number of leaves: 100\nSize of the tree: 167\n','Number of leaves: 118\nSize of the tree: 183\n','Number of leaves: 101\nSize of the tree: 157\n','Number of leaves: 97\nSize of the tree: 153\n','Number of leaves: 122\nSize of the tree: 195\n','Number of leaves: 118\nSize of the tree: 187\n','Number of leaves: 114\nSize of the tree: 183\n','Number of leaves: 104\nSize of the tree: 171\n','Number of leaves: 124\nSize of the tree: 195\n','Number of leaves: 114\nSize of the tree: 175\n','Number of leaves: 132\nSize of the tree: 207\n','Number of leaves: 91\nSize of the tree: 145\n','Number of leaves: 116\nSize of the tree: 175\n','Number of leaves: 108\nSize of the tree: 171\n','Number of leaves: 97\nSize of the tree: 161\n','Number of leaves: 111\nSize of the tree: 169\n','Number of leaves: 120\nSize of the tree: 187\n','Number of leaves: 110\nSize of the tree: 171\n','Number of leaves: 101\nSize of the tree: 165\n','Number of leaves: 115\nSize of the tree: 177\n','Number of leaves: 122\nSize of the tree: 191\n','Number of leaves: 94\nSize of the tree: 155\n','Number of leaves: 97\nSize of the tree: 149\n','Number of leaves: 111\nSize of the tree: 185\n','Number of leaves: 91\nSize of the tree: 149\n','Number of leaves: 100\nSize of the tree: 163\n','Number of leaves: 96\nSize of the tree: 159\n','Number of leaves: 126\nSize of the tree: 199\n','Number of leaves: 115\nSize of the tree: 185\n','Number of leaves: 142\nSize of the tree: 219\n','Number of leaves: 123\nSize of the tree: 185\n','Number of leaves: 119\nSize of the tree: 185\n','Number of leaves: 98\nSize of the tree: 159\n','Number of leaves: 107\nSize of the tree: 169\n','Number of leaves: 90\nSize of the tree: 151\n','Number of leaves: 100\nSize of the tree: 159\n','Number of leaves: 113\nSize of the tree: 161\n','Number of leaves: 80\nSize of the tree: 123\n','Number of leaves: 100\nSize of the tree: 143\n','Number of leaves: 88\nSize of the tree: 127\n','Number of leaves: 118\nSize of the tree: 179\n','Number of leaves: 86\nSize of the tree: 127\n','Number of leaves: 113\nSize of the tree: 169\n','Number of leaves: 94\nSize of the tree: 139\n','Number of leaves: 93\nSize of the tree: 145\n','Number of leaves: 115\nSize of the tree: 173\n','Number of leaves: 111\nSize of the tree: 161\n','Number of leaves: 91\nSize of the tree: 133\n','Number of leaves: 88\nSize of the tree: 147\n','Number of leaves: 88\nSize of the tree: 135\n','Number of leaves: 104\nSize of the tree: 143\n','Number of leaves: 108\nSize of the tree: 167\n','Number of leaves: 112\nSize of the tree: 167\n','Number of leaves: 91\nSize of the tree: 137\n','Number of leaves: 107\nSize of the tree: 161\n','Number of leaves: 98\nSize of the tree: 151\n','Number of leaves: 92\nSize of the tree: 139\n','Number of leaves: 110\nSize of the tree: 159\n','Number of leaves: 77\nSize of the tree: 113\n','Number of leaves: 88\nSize of the tree: 131\n','Number of leaves: 99\nSize of the tree: 145\n','Number of leaves: 93\nSize of the tree: 137\n','Number of leaves: 102\nSize of the tree: 155\n','Number of leaves: 66\nSize of the tree: 103\n','Number of leaves: 75\nSize of the tree: 117\n','Number of leaves: 104\nSize of the tree: 155\n','Number of leaves: 124\nSize of the tree: 187\n','Number of leaves: 95\nSize of the tree: 149\n','Number of leaves: 94\nSize of the tree: 135\n','Number of leaves: 95\nSize of the tree: 141\n','Number of leaves: 92\nSize of the tree: 143\n','Number of leaves: 98\nSize of the tree: 139\n','Number of leaves: 84\nSize of the tree: 127\n','Number of leaves: 87\nSize of the tree: 129\n','Number of leaves: 106\nSize of the tree: 155\n','Number of leaves: 95\nSize of the tree: 153\n','Number of leaves: 98\nSize of the tree: 143\n','Number of leaves: 99\nSize of the tree: 141\n','Number of leaves: 110\nSize of the tree: 163\n','Number of leaves: 111\nSize of the tree: 165\n','Number of leaves: 107\nSize of the tree: 157\n','Number of leaves: 78\nSize of the tree: 119\n','Number of leaves: 53\nSize of the tree: 81\n','Number of leaves: 114\nSize of the tree: 163\n','Number of leaves: 98\nSize of the tree: 147\n','Number of leaves: 120\nSize of the tree: 183\n','Number of leaves: 118\nSize of the tree: 167\n','Number of leaves: 119\nSize of the tree: 173\n','Number of leaves: 90\nSize of the tree: 131\n','Number of leaves: 103\nSize of the tree: 149\n','Number of leaves: 106\nSize of the tree: 159\n','Number of leaves: 108\nSize of the tree: 159\n','Number of leaves: 109\nSize of the tree: 157\n','Number of leaves: 83\nSize of the tree: 121\n','Number of leaves: 100\nSize of the tree: 155\n','Number of leaves: 107\nSize of the tree: 153\n','Number of leaves: 100\nSize of the tree: 147\n','Number of leaves: 115\nSize of the tree: 161\n','Number of leaves: 83\nSize of the tree: 129\n','Number of leaves: 81\nSize of the tree: 125\n','Number of leaves: 105\nSize of the tree: 157\n','Number of leaves: 90\nSize of the tree: 139\n','Number of leaves: 100\nSize of the tree: 151\n','Number of leaves: 82\nSize of the tree: 119\n','Number of leaves: 103\nSize of the tree: 157\n','Number of leaves: 117\nSize of the tree: 165\n','Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 88\nSize of the tree: 175\n','Number of leaves: 98\nSize of the tree: 195\n','Number of leaves: 92\nSize of the tree: 183\n','Number of leaves: 84\nSize of the tree: 167\n','Number of leaves: 82\nSize of the tree: 163\n','Number of leaves: 94\nSize of the tree: 187\n','Number of leaves: 91\nSize of the tree: 181\n','Number of leaves: 85\nSize of the tree: 169\n','Number of leaves: 86\nSize of the tree: 171\n','Number of leaves: 89\nSize of the tree: 177\n','Number of leaves: 87\nSize of the tree: 173\n','Number of leaves: 96\nSize of the tree: 191\n','Number of leaves: 93\nSize of the tree: 185\n','Number of leaves: 95\nSize of the tree: 189\n','Number of leaves: 83\nSize of the tree: 165\n','Number of leaves: 100\nSize of the tree: 199\n','Number of leaves: 99\nSize of the tree: 197\n','Number of leaves: 78\nSize of the tree: 155\n','Number of leaves: 101\nSize of the tree: 201\n','Number of leaves: 97\nSize of the tree: 193\n'}
@attribute measureNumRules numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric

@data
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',1,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,21,26,0,44.680851,55.319149,0,0.229022,0.218128,0.460906,74.549311,120.738035,91.16316,219.896273,-128.733112,1.939642,4.678644,-2.739002,28.137788,0.598676,30.865306,0.285714,2,0.1,4,0.9,36,0.714286,5,0.333333,0.285714,0.307692,0.198133,0.619643,0.208874,0.446809,0.21078,0.78922,0.553191,0.430176,0.446809,0.435313,0.234673,0.64379,0.388575,0.397511,0.446809,0,0,0,0,0,0,43548,41811,6750,46.808511,20.425532,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',1,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,21,26,0,44.680851,55.319149,0,0.262523,0.226579,0.469943,77.123817,122.543938,92.11847,228.634325,-136.515855,1.959967,4.86456,-2.904593,29.498607,0.62763,32.022468,0.625,5,0.205128,8,0.794872,31,0.375,3,0.384615,0.625,0.47619,0.352763,0.719551,0.307051,0.446809,0.188075,0.811925,0.553191,0.465898,0.446809,0.438567,0.258694,0.636771,0.367806,0.450486,0.446809,0,0,0,0,0,0,43548,41811,6750,44.680851,20.425532,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',1,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,23,24,0,48.93617,51.06383,0,0.305846,0.201344,0.44228,68.534446,115.330577,92.11847,202.440368,-110.321898,1.959967,4.307242,-2.347274,34.249053,0.728703,37.179355,0.25,2,0.128205,5,0.871795,34,0.75,6,0.285714,0.25,0.266667,0.128566,0.578526,0.291149,0.489362,0.180297,0.819703,0.510638,0.471064,0.489362,0.476304,0.301668,0.673645,0.413761,0.455726,0.489362,0,0,0,0,0,0,43548,41811,6750,51.06383,20.425532,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',1,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,22,25,0,46.808511,53.191489,0,0.281785,0.214016,0.458593,72.847593,119.584425,92.11847,218.918172,-126.799701,1.959967,4.657833,-2.697866,31.486061,0.669916,34.179965,0.5,4,0.076923,3,0.923077,36,0.5,4,0.571429,0.5,0.533333,0.446599,0.711538,0.370821,0.468085,0.18365,0.81635,0.531915,0.491934,0.468085,0.476461,0.292048,0.642218,0.376497,0.470635,0.468085,0,0,0,0,0,0,43548,41811,6750,46.808511,20,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',1,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,21,26,0,44.680851,55.319149,0,0.245213,0.222388,0.467674,75.69729,121.952325,92.11847,227.642757,-135.524287,1.959967,4.843463,-2.883495,28.590245,0.608303,31.036387,0.5,4,0.128205,5,0.871795,34,0.5,4,0.444444,0.5,0.470588,0.355114,0.692308,0.309179,0.446809,0.201626,0.798374,0.553191,0.43619,0.446809,0.437975,0.241643,0.631543,0.36115,0.426193,0.446809,0,0.008,0,0.015625,0,15.625,43548,41811,6750,44.680851,20,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',1,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,25,22,0,53.191489,46.808511,0,0.365644,0.188742,0.430201,64.244795,112.18082,92.11847,192.717481,-100.599011,1.959967,4.100372,-2.140404,38.622164,0.821748,41.926624,0.5,4,0.102564,4,0.897436,35,0.5,4,0.5,0.5,0.5,0.397436,0.705128,0.336957,0.531915,0.165959,0.834041,0.468085,0.532391,0.531915,0.530884,0.364707,0.689113,0.420448,0.52422,0.531915,0,0,0,0,0,0,43548,41811,6750,53.191489,20,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',1,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,23,24,0,48.93617,51.06383,0,0.300682,0.205604,0.449329,69.984469,117.168581,92.11847,210.186853,-118.068382,1.959967,4.472061,-2.512093,32.617007,0.693979,35.407673,0.375,3,0.179487,7,0.820513,32,0.625,5,0.3,0.375,0.333333,0.179536,0.597756,0.218883,0.489362,0.185024,0.814976,0.510638,0.504965,0.489362,0.484204,0.313287,0.652169,0.37823,0.459848,0.489362,0,0,0,0,0,0,43548,41811,6750,48.93617,20,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',1,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,17,30,0,36.170213,63.829787,0,0.137087,0.256034,0.502359,87.415414,131.446221,91.467374,262.568033,-171.100659,1.946114,5.586554,-3.64044,18.793932,0.399871,20.547143,0.25,2,0.153846,6,0.846154,33,0.75,6,0.25,0.25,0.25,0.096154,0.557692,0.192935,0.361702,0.222653,0.777347,0.638298,0.363335,0.361702,0.353682,0.135685,0.576834,0.323454,0.339423,0.361702,0,0,0,0,0,0,43548,41811,6750,36.170213,20,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',2,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,423,48,24,24,0,50,50,0,0.324736,0.201295,0.440017,68.621614,114.935767,93.737883,203.362002,-109.624118,1.952873,4.236708,-2.283836,35.843632,0.746742,38.23815,0.375,3,0.15,6,0.85,34,0.625,5,0.333333,0.375,0.352941,0.214834,0.64375,0.238636,0.5,0.173123,0.826877,0.5,0.50947,0.5,0.500093,0.326693,0.68693,0.420153,0.489426,0.5,0,0,0,0,0,0,43455,41718,6843,52.083333,20.833333,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',2,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,22,25,0,46.808511,53.191489,0,0.282662,0.214016,0.458593,72.847593,119.584425,92.11847,218.918172,-126.799701,1.959967,4.657833,-2.697866,31.310727,0.666186,33.98963,0.375,3,0.179487,7,0.820513,32,0.625,5,0.3,0.375,0.333333,0.179536,0.597756,0.218883,0.468085,0.182329,0.817671,0.531915,0.478232,0.468085,0.471631,0.286788,0.642878,0.366435,0.458333,0.468085,0,0,0,0,0,0,43548,41811,6750,46.808511,20,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',2,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,18,29,0,38.297872,61.702128,0,0.154467,0.247662,0.493917,84.300088,128.795449,92.11847,253.843448,-161.724977,1.959967,5.400924,-3.440957,21.902445,0.466009,23.776389,0.375,3,0.102564,4,0.897436,35,0.625,5,0.428571,0.375,0.4,0.287583,0.636218,0.267097,0.382979,0.236208,0.763792,0.617021,0.367483,0.382979,0.369872,0.144064,0.573385,0.319697,0.373268,0.382979,0,0.008,0,0,0,0,43548,41811,6750,38.297872,20,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',2,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,19,28,0,40.425532,59.574468,0,0.1775,0.23925,0.485327,81.436964,126.555559,92.11847,245.112129,-152.993658,1.959967,5.215152,-3.255184,22.601406,0.480881,24.535151,0.125,1,0.102564,4,0.897436,35,0.875,7,0.2,0.125,0.153846,0.027347,0.511218,0.173936,0.404255,0.222959,0.777041,0.595745,0.385471,0.404255,0.391957,0.178546,0.590648,0.319728,0.359076,0.404255,0,0,0,0,0,0,43548,41811,6750,40.425532,20,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',2,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,23,24,0,48.93617,51.06383,0,0.296319,0.205565,0.449329,69.971043,117.168481,92.11847,210.180119,-118.061649,1.959967,4.471917,-2.51195,31.5391,0.671045,34.237542,0.125,1,0.153846,6,0.846154,33,0.875,7,0.142857,0.125,0.133333,-0.03045,0.495192,0.273936,0.489362,0.184516,0.815484,0.510638,0.4769,0.489362,0.471305,0.305782,0.659366,0.4049,0.426779,0.489362,0,0,0,0,0,0,43548,41811,6750,48.93617,20,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',2,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,24,23,0,51.06383,48.93617,0,0.32648,0.197153,0.439869,67.266899,115.00766,91.588367,201.4488,-109.860433,1.948689,4.286145,-2.337456,34.680974,0.737893,37.866134,0.25,2,0.076923,3,0.923077,36,0.75,6,0.4,0.25,0.307692,0.210963,0.596154,0.230435,0.510638,0.178022,0.821978,0.489362,0.504602,0.510638,0.501309,0.332549,0.674331,0.405147,0.46859,0.510638,0,0,0,0,0,0,43548,41811,6750,51.06383,20,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',2,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,21,26,0,44.680851,55.319149,0,0.241935,0.222427,0.467674,75.890077,122.277654,91.588367,227.649491,-136.061123,1.948689,4.843606,-2.894918,28.556798,0.607591,31.179504,0.375,3,0.076923,3,0.923077,36,0.625,5,0.5,0.375,0.428571,0.33569,0.649038,0.293883,0.446809,0.207942,0.792058,0.553191,0.458003,0.446809,0.448746,0.244028,0.619433,0.351511,0.441518,0.446809,0,0,0,0,0,0,43548,41811,6750,44.680851,20,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',2,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,19,28,0,40.425532,59.574468,0,0.17024,0.23925,0.485327,81.68518,126.989591,91.467374,245.112129,-153.644755,1.946114,5.215152,-3.269037,21.997253,0.468027,24.049289,0.125,1,0.179487,7,0.820513,32,0.875,7,0.125,0.125,0.125,-0.054487,0.472756,0.164561,0.404255,0.227695,0.772305,0.595745,0.398134,0.404255,0.394864,0.179873,0.58828,0.328826,0.35194,0.404255,0,0,0,0,0,0,43548,41811,6750,40.425532,20,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',2,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,21,26,0,44.680851,55.319149,0,0.22756,0.222388,0.467674,76.005232,122.510944,91.16316,227.642757,-136.479597,1.939642,4.843463,-2.903821,27.092319,0.576432,29.718495,0.142857,1,0.1,4,0.9,36,0.857143,6,0.2,0.142857,0.166667,0.049487,0.532143,0.159006,0.446809,0.216646,0.783354,0.553191,0.432042,0.446809,0.435921,0.230571,0.622718,0.361123,0.39693,0.446809,0,0.008,0,0.015625,0,15.625,43548,41811,6750,44.680851,20,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',2,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,22,25,0,46.808511,53.191489,0,0.275139,0.213897,0.458592,73.1035,120.131902,91.16316,218.897971,-127.73481,1.939642,4.657404,-2.717762,30.86017,0.656599,33.85158,0.571429,4,0.1,4,0.9,36,0.428571,3,0.5,0.571429,0.533333,0.446599,0.751786,0.353896,0.468085,0.191292,0.808708,0.531915,0.47811,0.468085,0.47009,0.277574,0.659775,0.412713,0.462931,0.468085,0,0,0,0,0,0,43548,41811,6750,46.808511,20,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',3,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,423,48,17,31,0,35.416667,64.583333,0,0.135889,0.259054,0.505309,88.31143,131.990683,93.737883,271.215768,-177.477884,1.952873,5.650328,-3.697456,19.410061,0.404376,20.706741,0.375,3,0.225,9,0.775,31,0.625,5,0.25,0.375,0.3,0.129099,0.575,0.197917,0.354167,0.220517,0.779483,0.645833,0.362879,0.354167,0.352788,0.130506,0.566825,0.304609,0.352522,0.354167,0,0,0,0,0,0,43455,41718,6843,35.416667,20,?,?,?,?
