@RELATION pacman-data-training


   @ATTRIBUTE posicionpacmanx NUMERIC
   @ATTRIBUTE posicionpacmany NUMERIC
   @ATTRIBUTE fantasmasvivos NUMERIC
   @ATTRIBUTE distanciafantasma1 NUMERIC
   @ATTRIBUTE distanciafantasma2 NUMERIC
   @ATTRIBUTE distanciafantasma3 NUMERIC
   @ATTRIBUTE distanciafantasma4 NUMERIC
   @ATTRIBUTE numerocomidas NUMERIC
   @ATTRIBUTE distanciacomidamascercana NUMERIC
   @ATTRIBUTE score NUMERIC
   @ATTRIBUTE scoreSiguiente NUMERIC
   @ATTRIBUTE movimiento {North,South,East,West,Stop}

   @data
11,12,2,16,16,6,6,0,999999999,327,326,West
10,12,2,16,16,5,5,0,999999999,326,325,West
9,12,2,14,14,3,3,0,999999999,325,324,West
9,13,2,15,15,3,3,0,999999999,324,323,North
8,13,2,14,14,3,3,0,999999999,323,322,West
8,13,2,13,13,3,3,0,999999999,322,321,West
8,14,2,15,15,3,3,0,999999999,321,320,North
8,15,2,15,15,3,3,0,999999999,320,319,North
7,15,2,16,16,3,3,0,999999999,319,318,West
6,15,2,16,16,3,3,0,999999999,318,317,West
5,15,2,14,14,2,2,0,999999999,317,316,West
5,16,2,16,16,2,2,0,999999999,316,315,North
4,16,2,16,16,1,1,0,999999999,315,314,West
3,16,2,15,15,1,1,0,999999999,314,513,West
3,15,1,14,14,9223372036854775807,9223372036854775807,0,999999999,513,512,South
4,15,1,15,15,9223372036854775807,9223372036854775807,0,999999999,512,511,East
5,15,1,16,16,9223372036854775807,9223372036854775807,0,999999999,511,510,East
4,15,1,16,16,9223372036854775807,9223372036854775807,0,999999999,510,509,West
3,15,1,16,16,9223372036854775807,9223372036854775807,0,999999999,509,508,West
2,15,1,16,16,9223372036854775807,9223372036854775807,0,999999999,508,507,West
1,15,1,8,8,16,16,0,999999999,507,506,West
1,14,1,14,14,9223372036854775807,9223372036854775807,0,999999999,506,505,South
1,13,1,13,13,9223372036854775807,9223372036854775807,0,999999999,505,504,South
